Season,HID,AID,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO,ELO_H,ELO_A,H_gp_before,H_gf_mean_before,H_ga_mean_before,A_gp_before,A_gf_mean_before,A_ga_mean_before,ELO_diff,gf_mean_diff,ga_mean_diff,gp_diff
1997,15,23,1.51,2.97,4.24,1,0,0,4,2,0,8,10,0,1.0,0.0,0.0,0.0,0.0,26.0,24.0,28,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1571.5571584735806,1547.8309768418997,379.0,3.2106854565286946,3.572615574356333,379.0,3.4165130388861584,3.4878419686297986,23.7261816316809,-0.2058275823574638,0.08477360572653447,0.0
1997,20,19,1.68,2.47,4.03,0,1,0,2,5,0,8,10,0,1.0,0.0,0.0,0.0,0.0,28.0,41.0,16,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1589.233333304953,1627.4982396494713,333.0,2.4063703124056453,1.8588415637956417,376.0,3.705643175133358,2.3586740166030684,-38.264906344518295,-1.2992728627277126,-0.4998324528074267,-43.0
1997,24,8,1.26,4.51,5.27,0,1,0,3,4,0,1,4,0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,2,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1610.3305590721677,1421.1653270017264,374.0,2.91570142466377,2.6897280902748206,243.0,2.1783624399599133,3.141059092521876,189.16523207044133,0.7373389847038565,-0.4513310022470556,131.0
1997,15,10,1.39,3.53,4.58,1,0,0,5,0,0,9,10,0,0.0,0.0,0.0,0.0,0.0,19.0,36.0,18,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1580.8753236428167,1463.51823423018,380.0,3.3685483652229555,3.2580924594850664,379.0,2.7769404129051103,3.558154649008094,117.3570894126367,0.5916079523178452,-0.30006218952302754,1.0
1997,16,22,1.4,3.4,4.57,0,1,0,3,4,0,7,9,0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,14,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1589.4324586086843,1540.3111587585138,376.0,3.487194245345701,2.3178571391139453,379.0,2.5602610260248277,2.76653770117817,49.121299850170544,0.9269332193208735,-0.4486805620642249,-3.0
1997,19,24,1.34,3.75,4.95,1,0,0,6,2,0,4,4,0,0.0,0.0,0.0,0.0,0.0,30.0,33.0,8,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1636.4013186650418,1595.3669833219076,377.0,3.9645145401066864,2.2869392132824546,375.0,2.932561139731016,2.9517824722198567,41.03433534313422,1.0319534003756705,-0.664843258937402,2.0
1997,23,0,1.46,3.16,4.31,1,0,0,3,2,1,6,11,0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,12,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1538.5128116726635,1461.368191090617,380.0,3.133210431108927,3.590273574903839,380.0,2.3327989584523823,3.3933875537634863,77.1446205820464,0.8004114726565446,0.1968860211403527,0.0
1997,25,8,1.28,4.3,5.13,0,0,1,3,3,1,7,10,0,1.0,0.0,0.0,0.0,0.0,29.0,38.0,24,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1585.4716150892434,1436.1289027519865,139.0,3.7442153449916122,1.6938480877494135,244.0,2.5426899519679305,3.112847274017501,149.3427123372569,1.2015253930236818,-1.4189991862680875,-105.0
1997,2,20,1.77,2.36,3.83,0,1,0,2,4,0,2,4,0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,4,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1458.3754019263326,1580.3302542893825,141.0,3.9037203629227024,3.487576663502802,334.0,2.3250962499245165,2.4870732510365134,-121.9548523630499,1.578624112998186,1.0005034124662884,-193.0
1997,5,18,2.29,1.91,3.46,0,1,0,2,4,0,5,6,0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,20,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1415.1834090808723,1507.1509358255591,379.0,2.0105540252181533,2.8758654181812187,379.0,2.3752897384032994,3.18966377023356,-91.9675267446869,-0.3647357131851461,-0.3137983520523413,0.0
1997,10,5,1.45,3.26,4.23,0,1,0,2,9,0,3,4,0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1456.7731822031608,1407.7703079384585,380.0,2.2215523303240885,3.846523719206475,380.0,2.008443220174523,3.1006923345449753,49.002874264702314,0.21310911014956568,0.7458313846614999,0.0
1997,18,23,1.54,2.87,4.16,1,0,0,4,0,0,6,4,0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,12,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1514.564036967973,1546.3281953874043,380.0,2.70023179072264,2.951731016186848,381.0,3.1065683448871417,3.2722188599230715,-31.764158419431396,-0.4063365541645019,-0.3204878437362235,-1.0
1997,22,2,1.45,3.22,4.37,1,0,0,9,2,0,10,8,0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,20,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1551.7156378203674,1451.7481494678739,380.0,2.8482088208198624,2.8132301609425365,142.0,3.522976290338162,3.590061330802242,99.96748835249355,-0.6747674695182995,-0.7768311698597055,238.0
1997,20,25,1.55,2.79,4.2,1,0,0,5,2,0,3,6,0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,6,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1586.9575067478413,1581.4197151694211,335.0,2.660076999939613,2.3896586008292107,140.0,3.5953722759932902,1.955078470199531,5.537791578420183,-0.9352952760536772,0.4345801306296797,195.0
1997,19,8,1.17,5.63,6.09,1,0,0,3,1,0,4,5,0,2.5,0.0,0.0,0.0,0.0,31.0,43.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.2257166746303,1440.1808026718088,378.0,4.371611632085349,2.229551370625964,245.0,2.6341519615743447,3.090277819214001,205.04491400282154,1.7374596705110044,-0.860726448588037,133.0
1997,0,16,1.93,2.17,3.7,0,1,0,0,3,0,4,4,0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,8,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1453.5528073758762,1578.0279795468307,381.0,2.2662391667619057,3.3147100430107894,377.0,3.3897553962765614,2.6542857112911564,-124.47517217095447,-1.1235162295146557,0.660424331719633,4.0
1997,24,15,1.46,3.14,4.42,0,1,0,2,4,0,5,5,0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,10,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1586.542585312319,1587.620375669836,376.0,2.7460489117848126,3.5614259777758854,381.0,3.6948386921783647,2.6064739675880535,-1.0777903575169603,-0.9487897803935521,0.9549520101878319,-5.0
1997,25,16,1.51,2.95,4.31,1,0,0,5,1,0,4,6,0,1.0,0.0,0.0,0.0,0.0,35.0,34.0,8,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.5790921271166,1584.5911012044148,141.0,3.2762978207946323,2.564062776159625,378.0,3.3118043170212492,2.1234285690329253,-13.012009077298217,-0.035506496226616946,0.44063420712669954,-237.0
1997,8,2,1.64,2.62,3.89,0,1,0,2,3,1,3,5,0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1435.4809575866896,1444.5485871126498,246.0,2.307321569259476,3.072222255371201,143.0,3.2183810322705297,4.672049064641794,-9.067629525960228,-0.9110594630110538,-1.5998268092705925,103.0
1997,0,19,2.44,1.79,3.56,0,1,0,3,5,0,4,3,0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,28,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1446.989685718292,1649.9255617597496,382.0,1.8129913334095247,3.2517680344086317,379.0,4.09728930566828,1.9836410965007711,-202.9358760414575,-2.2842979722587553,1.2681269379078606,3.0
1997,24,5,1.27,4.42,5.14,0,1,0,2,4,0,2,6,0,0.0,0.0,0.0,0.0,0.0,30.0,51.0,4,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1576.5736065129436,1419.1714455141157,377.0,2.59683912942785,3.6491407822207087,381.0,3.406754576139618,2.8805538676359803,157.40216099882787,-0.8099154467117682,0.7685869145847284,-4.0
1997,22,10,1.29,4.19,4.98,1,0,0,3,1,0,3,5,0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1558.9152001755915,1445.3720446275036,381.0,4.07856705665589,2.650584128754029,381.0,2.177241864259271,4.877218975365181,113.54315554808795,1.9013251923966195,-2.2266348466111516,0.0
1997,18,15,1.59,2.7,4.09,0,1,0,1,2,0,4,6,0,2.0,0.0,0.0,0.0,0.0,33.0,40.0,28,37,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1525.4757441979384,1597.5893544692115,381.0,2.960185432578112,2.3613848129494786,382.0,3.7558709537426918,2.485179174070443,-72.11361027127305,-0.7956855211645797,-0.12379436112096442,-1.0
1997,20,23,1.37,3.59,4.68,0,1,0,3,4,1,5,6,0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,20,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1596.7981297901458,1535.4164881574388,336.0,3.1280615999516903,2.3117268806633686,382.0,2.4852546759097134,3.417775087938457,61.38164163270699,0.6428069240419769,-1.1060482072750886,-46.0
1997,15,16,1.49,3.02,4.34,0,0,1,2,2,1,8,10,0,2.5,0.0,0.0,0.0,0.0,25.0,33.0,16,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1605.5430593537906,1574.216760480709,383.0,3.4046967629941536,2.1881433392563547,379.0,2.849443453617,2.6987428552263406,31.32629887308167,0.5552533093771537,-0.5105995159699859,4.0
1997,2,24,1.87,2.23,3.73,1,0,0,2,1,0,7,9,0,1.0,0.0,0.0,0.0,0.0,46.5,48.0,14,28,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.2876589959765,1562.3296610460354,144.0,3.174704825816424,4.137639251713435,378.0,2.4774713035422797,3.719312625776567,-108.04200205005895,0.6972335222741441,0.4183266259368681,-234.0
1997,10,18,2.13,2.0,3.54,0,1,0,2,3,0,3,3,0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,16,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1438.5285009913923,1517.5220393133593,382.0,1.9417934914074166,4.501775180292144,382.0,2.56814834606249,2.2891078503595828,-78.99353832196698,-0.6263548546550735,2.2126673299325614,0.0
1997,23,22,1.66,2.54,3.96,0,1,0,1,4,0,9,12,0,2.5,0.0,0.0,0.0,0.0,31.0,31.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1547.1650393511718,1565.7587438117027,383.0,2.788203740727771,3.334220070350766,382.0,3.8628536453247126,2.3204673030032237,-18.593704460530944,-1.0746499045969418,1.0137527673475422,1.0
1997,5,0,1.73,2.47,3.77,1,0,0,4,3,0,5,4,0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,10,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1433.4153909810238,1442.2460497555294,382.0,3.525403660911695,2.7044430941087843,383.0,2.05039306672762,3.6014144275269055,-8.830658774505537,1.475010594184075,-0.8969713334181213,-1.0
1997,19,25,1.31,3.94,5.1,0,0,1,4,4,1,4,4,0,2.0,0.0,0.0,0.0,0.0,41.0,47.0,28,33,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1654.6691977225123,1581.9534328508225,380.0,4.277831444534624,2.186912877200617,142.0,3.621038256635706,2.2512502209277003,72.71576487168977,0.6567931878989182,-0.06433734372708333,238.0
1997,15,20,1.51,2.95,4.3,1,0,0,4,2,0,6,6,0,0.0,0.0,0.0,0.0,0.0,40.0,52.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1604.6438514099948,1585.0495785964129,384.0,3.123757410395323,2.150514671405084,337.0,3.1024492799613523,2.649381504530695,19.594272813581938,0.021308130433970618,-0.4988668331256112,47.0
1997,16,8,1.32,3.98,4.88,0,1,0,4,6,0,5,10,0,1.0,0.0,0.0,0.0,0.0,27.0,45.0,10,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,3,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1575.1159684245047,1425.7418857033629,380.0,2.6795547628936,2.5589942841810727,247.0,2.245857255407581,3.057777804296961,149.3740827211418,0.433697507486019,-0.49878352011588856,133.0
1997,20,16,1.48,3.04,4.33,0,1,0,4,6,0,9,8,0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,28,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1575.612949941937,1561.063313859228,338.0,2.881959423969082,2.9195052036245563,381.0,2.94364381031488,3.247195427344858,14.549636082708957,-0.06168438634579809,-0.3276902237203019,-43.0
1997,24,10,1.29,4.2,4.97,1,0,0,5,1,0,4,5,0,2.5,0.0,0.0,0.0,0.0,28.0,42.0,8,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1549.316469292567,1430.7637343178656,379.0,2.181977042833824,3.375450100621254,383.0,1.9534347931259335,4.201420144233715,118.55273497470148,0.2285422497078904,-0.8259700436124615,-4.0
1997,22,18,1.45,3.18,4.42,0,0,1,2,2,1,4,5,0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.2240843139712,1525.286805986886,383.0,3.8902829162597703,2.056373842402579,383.0,2.6545186768499924,2.2312862802876663,49.937278327085096,1.2357642394097779,-0.17491243788508726,0.0
1997,19,2,1.18,5.42,5.98,1,0,0,6,5,0,5,2,0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,10,4,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1652.6063028301955,1467.3008507494449,381.0,4.222265155627699,2.5495303017604938,145.0,2.939763860653139,3.5101114013707484,185.30545208075068,1.2825012949745602,-0.9605810996102546,236.0
1997,25,23,1.34,3.8,4.84,1,0,0,4,3,0,6,6,0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1584.0163277431393,1537.6996988489034,143.0,3.6968306053085653,2.6010001767421604,384.0,2.430562992582217,3.467376056280613,46.31662889423592,1.2662676127263484,-0.8663758795384524,-241.0
1997,8,5,1.55,2.87,4.03,1,0,0,3,0,0,6,4,0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,12,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1439.7945402686396,1443.6695030546325,248.0,2.9966858043260647,3.246222243437569,383.0,3.6203229287293563,2.7635544752870276,-3.8749627859929205,-0.6236371244032917,0.4826677681505416,-135.0
1997,0,15,2.05,2.05,3.63,1,0,0,4,1,0,12,9,0,2.5,0.0,0.0,0.0,0.0,34.0,30.0,24,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1431.9919376819207,1614.0804800644707,384.0,2.240314453382096,3.6811315420215243,385.0,3.2990059283162587,2.120411737124067,-182.08854238255003,-1.0586914749341627,1.5607198048974573,-1.0
1997,5,20,2.14,1.99,3.56,1,0,0,5,1,0,4,8,0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,8,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1433.5579772844985,1565.1944223813969,384.0,2.896258342983485,2.8108435802296223,339.0,3.105567539175266,3.5356041628996455,-131.63644509689834,-0.2093091961917808,-0.7247605826700232,45.0
1997,18,8,1.41,3.42,4.5,1,0,0,7,2,0,8,7,0,0.0,0.0,0.0,0.0,0.0,23.0,38.0,16,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1526.71429989257,1449.9060660387736,384.0,2.5236149414799938,2.185029024230133,249.0,2.997348643460852,2.5969777947500554,76.80823385379631,-0.47373370198085807,-0.4119487705199223,135.0
1997,23,24,1.71,2.45,3.89,1,0,0,4,2,0,9,8,0,2.5,0.0,0.0,0.0,0.0,29.0,22.0,18,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1529.024957243421,1556.0307884170657,385.0,2.5444503940657737,3.5739008450244905,380.0,2.745581634267059,2.9003600804970033,-27.005831173644538,-0.20113124020128526,0.6735407645274871,5.0
1997,10,0,1.91,2.22,3.61,0,0,1,1,1,1,6,4,0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,12,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.049415193367,1446.8004655147704,384.0,1.7627478345007468,4.361136115386973,385.0,2.592251562705677,3.14490523361722,-22.751050321403454,-0.82950372820493,1.2162308817697531,-1.0
1997,15,22,1.52,2.9,4.25,0,1,0,1,4,0,7,10,0,1.0,0.0,0.0,0.0,0.0,27.0,29.0,28,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1599.271952231621,1573.7965904082873,386.0,2.839204742653007,2.4963293896992536,384.0,3.5122263330078165,2.045099073922063,25.475361823333742,-0.6730215903548094,0.4512303157771904,2.0
1997,2,25,2.0,2.09,3.68,1,0,0,6,5,1,5,5,0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,10,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1462.1802425310618,1592.6910693486216,146.0,3.351811088522511,4.008089121096599,144.0,3.757464484246852,2.6808001413937284,-130.51082681755975,-0.4056533957243409,1.327288979702871,2.0
1997,16,19,1.8,2.28,3.92,0,1,0,3,4,1,7,8,0,0.0,0.0,0.0,0.0,0.0,19.0,36.0,14,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1571.481841419768,1657.7269110485786,382.0,3.554915048251904,3.397756341875887,382.0,4.5778121245021595,3.039624241408395,-86.2450696288106,-1.0228970762502554,0.358132100467492,0.0
1997,8,15,1.91,2.19,3.69,0,1,0,0,1,0,4,4,0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,8,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.0814604656055,1588.5400236223725,250.0,2.7978789147686816,3.4775822358000443,387.0,2.471363794122406,2.797063511759403,-146.458563156767,0.32651512064627575,0.6805187240406414,-137.0
1997,20,22,1.65,2.56,4.0,0,1,0,1,3,0,5,6,0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1551.577076957114,1584.528519017536,340.0,2.684454031340213,3.8284833303197168,385.0,3.6097810664062537,1.8360792591376505,-32.95144206042187,-0.9253270350660405,1.9924040711820663,-45.0
1997,19,23,1.21,4.99,5.74,1,0,0,3,2,0,4,5,0,0.0,0.0,0.0,0.0,0.0,40.0,45.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1665.294339171762,1539.8006859094971,383.0,4.462249699601728,3.031699393126716,386.0,2.8355603152526188,3.2591206760195925,125.49365326226484,1.6266893843491088,-0.22742128289287633,-3.0
1997,25,10,1.23,4.91,5.48,1,0,0,5,3,0,4,5,0,0.0,0.0,0.0,0.0,0.0,36.0,26.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1579.1019154370704,1424.7033086961717,145.0,4.005971587397482,3.3446401131149828,385.0,1.6101982676005975,3.6889088923095787,154.39860674089869,2.395773319796885,-0.344268779194596,-240.0
1997,5,2,1.71,2.49,3.81,1,0,0,7,3,0,3,1,0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,6,2,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1447.1753227087813,1475.769396442613,385.0,3.3170066743867883,2.448674864183698,147.0,3.8814488708180095,4.20647129687728,-28.594073733831692,-0.5644421964312212,-1.7577964326935818,238.0
1997,0,18,1.84,2.27,3.75,0,1,0,3,4,0,8,9,0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,26,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1446.1465720119656,1534.538905465738,386.0,2.2738012501645417,2.7159241868937762,385.0,3.418891953183995,2.1480232193841067,-88.39233345377238,-1.1450907030194535,0.5679009675096696,1.0
1997,24,16,1.55,2.82,4.17,1,0,0,4,0,0,6,11,0,0.0,0.0,0.0,0.0,0.0,31.0,49.0,28,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1545.2550597509896,1563.9144132965846,381.0,2.5964653074136472,3.120288064397603,383.0,3.4439320386015235,3.5182050735007095,-18.659353545594968,-0.8474667311878763,-0.39791700910310634,-2.0
1997,18,19,1.85,2.22,3.88,0,1,0,2,3,1,5,8,0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,10,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1542.0482755395822,1671.831635317366,386.0,3.5351135625471963,2.3184185755072857,384.0,4.169799759681382,2.8253595145013732,-129.78335977778374,-0.6346861971341857,-0.5069409389940875,2.0
1997,22,24,1.45,3.18,4.46,0,1,0,4,5,1,4,7,0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,8,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1593.5829337516827,1555.7916033607898,386.0,3.4878248531250033,1.6688634073101205,382.0,2.877172245930918,2.4962304515180826,37.79133039089288,0.6106526071940852,-0.8273670442079621,4.0
1997,23,8,1.45,3.22,4.32,0,1,0,4,5,1,3,6,0,1.0,0.0,0.0,0.0,0.0,30.0,35.0,6,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1533.2633897638932,1436.0637442396373,387.0,2.668448252202095,3.2072965408156744,251.0,2.2383031318149453,2.982065788640036,97.19964552425586,0.4301451203871496,0.22523075217563848,136.0
1997,10,20,2.16,1.99,3.52,1,0,0,3,1,0,3,6,0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,6,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1418.876116135078,1542.5226622229673,386.0,1.8881586140804782,3.9511271138476634,341.0,2.3475632250721707,3.6627866642557736,-123.64654608788919,-0.4594046109916925,0.28834044959188976,45.0
