Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO,market_type,has_adv_stats
2006,2006-11-21,5,9,2006-11-20,1.69,1.65,,1,0,0,5,3,B,6,4,0,0,0.0,1.0,1.0,0.0,27.0,25.0,12,8,,,,,,,,,,,2,0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-22,15,22,2006-11-21,1.32,2.48,,1,0,0,4,3,B,8,7,0,0,2.0,0.0,0.0,0.0,31.0,29.0,16,14,,,,,,,,,,,3,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-22,20,10,2006-11-21,1.23,2.92,,1,0,0,10,1,B,10,6,0,1,2.0,0.0,1.0,0.0,23.0,31.0,20,22,,,,,,,,,,,3,1,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-22,11,8,2006-11-21,1.52,1.89,,1,0,0,9,5,B,6,4,0,0,1.0,1.0,0.0,0.0,39.0,37.0,12,8,,,,,,,,,,,3,4,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-22,24,19,2006-11-21,1.32,2.44,,1,0,0,3,2,B,7,7,0,1,0.0,2.0,0.0,0.0,31.0,23.0,14,24,,,,,,,,,,,3,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-22,7,0,2006-11-21,1.45,2.04,,1,0,0,4,3,B,6,5,0,0,2.0,0.0,0.0,0.0,31.0,26.0,12,10,,,,,,,,,,,0,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-23,9,11,2006-11-22,1.31,2.52,,0,1,0,0,6,B,5,7,1,0,0.0,1.0,0.0,0.0,27.0,31.0,20,14,,,,,,,,,,,0,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-24,7,22,2006-11-23,1.53,1.87,,1,0,0,3,2,B,5,8,0,0,2.0,1.0,0.0,0.0,24.0,35.0,10,16,,,,,,,,,,,1,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-24,8,20,2006-11-23,1.57,1.8,,1,0,0,3,2,PS,5,8,0,0,0.0,1.0,0.0,0.0,23.0,43.0,10,16,,,,,,,,,,,1,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-11-24,18,15,2006-11-23,1.65,1.69,,1,0,0,5,4,PS,4,4,0,0,1.0,1.0,0.0,0.0,31.0,38.0,8,8,,,,,,,,,,,1,1,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-11-24,24,0,2006-11-23,1.31,2.5,,1,0,0,5,3,B,4,10,0,0,2.0,1.0,0.0,0.0,34.0,30.0,8,20,,,,,,,,,,,1,1,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-24,10,19,2006-11-23,1.58,1.79,,1,0,0,2,1,B,4,4,0,0,1.0,0.0,0.0,0.0,29.0,23.0,8,8,,,,,,,,,,,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-24,16,5,2006-11-23,1.24,2.87,,1,0,0,3,2,B,4,4,0,0,2.0,0.0,1.0,0.0,26.0,33.0,8,8,,,,,,,,,,,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-26,19,0,2006-11-25,1.39,2.19,,0,1,0,3,4,B,5,6,0,0,1.0,2.0,0.0,0.0,24.0,32.0,10,12,,,,,,,,,,,2,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-26,10,8,2006-11-25,1.54,1.85,,0,1,0,0,2,B,8,9,0,0,0.0,1.0,0.0,1.0,24.0,32.0,16,18,,,,,,,,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-26,11,16,2006-11-25,1.44,2.06,,0,1,0,4,7,B,6,7,2,2,2.0,2.0,0.0,1.0,34.0,26.0,37,39,,,,,,,,,,,2,1,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-26,20,9,2006-11-25,1.27,2.68,,0,1,0,3,4,PS,9,11,0,0,0.0,1.0,1.0,0.0,38.0,35.0,18,22,,,,,,,,,,,1,0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2way,False
2006,2006-11-26,7,15,2006-11-25,1.62,1.72,,1,0,0,3,2,B,9,5,0,0,1.0,2.0,0.0,0.0,26.0,30.0,18,10,,,,,,,,,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-26,24,22,2006-11-25,1.37,2.27,,0,1,0,2,3,B,5,8,0,0,1.0,0.0,0.0,0.0,27.0,33.0,10,16,,,,,,,,,,,1,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-26,5,18,2006-11-25,1.57,1.8,,1,0,0,3,1,B,5,9,0,0,1.0,0.0,0.0,0.0,17.0,20.0,10,18,,,,,,,,,,,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-28,22,9,2006-11-27,1.3,2.55,,1,0,0,5,4,B,4,6,2,0,1.0,1.0,0.0,0.0,27.0,34.0,38,12,,,,,,,,,,,1,2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-28,19,24,2006-11-27,1.52,1.9,,0,1,0,0,4,B,6,7,0,0,0.0,1.0,0.0,0.0,30.0,51.0,12,14,,,,,,,,,,,0,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-28,15,8,2006-11-27,1.25,2.81,,0,1,0,2,5,B,4,7,0,0,1.0,2.0,0.0,0.0,19.0,47.0,8,14,,,,,,,,,,,0,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-11-29,18,20,2006-11-28,1.54,1.85,,1,0,0,4,3,PS,5,6,0,2,0.0,0.0,0.0,0.0,22.0,25.0,10,42,,,,,,,,,,,1,1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-11-30,8,24,2006-11-29,1.49,1.96,,0,1,0,3,5,B,6,8,0,0,3.0,2.0,0.0,0.0,19.0,36.0,12,16,,,,,,,,,,,0,1,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-01,9,19,2006-11-30,1.37,2.26,,1,0,0,4,1,B,3,5,0,0,1.0,0.0,0.0,0.0,27.0,30.0,6,10,,,,,,,,,,,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-01,7,16,2006-11-30,1.47,2.0,,0,1,0,4,5,B,3,5,0,0,2.0,1.0,0.0,0.0,23.0,36.0,6,10,,,,,,,,,,,3,0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-01,22,11,2006-11-30,1.28,2.63,,1,0,0,4,1,B,2,4,0,0,0.0,1.0,0.0,0.0,22.0,33.0,4,8,,,,,,,,,,,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-01,0,10,2006-11-30,1.27,2.69,,0,1,0,4,6,B,6,5,0,0,2.0,3.0,0.0,0.0,23.0,19.0,12,10,,,,,,,,,,,2,2,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-01,15,5,2006-11-30,1.19,3.26,,1,0,0,5,2,B,5,6,0,1,2.0,0.0,0.0,0.0,26.0,36.0,10,22,,,,,,,,,,,0,1,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,19,22,2006-12-02,1.61,1.75,,0,1,0,1,4,B,7,9,0,0,1.0,1.0,0.0,0.0,23.0,34.0,14,18,,,,,,,,,,,0,0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,20,16,2006-12-02,1.37,2.25,,1,0,0,4,0,B,4,5,2,0,2.0,0.0,0.0,0.0,31.0,32.0,33,10,,,,,,,,,,,1,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,7,5,2006-12-02,1.28,2.62,,1,0,0,3,0,B,3,6,0,1,1.0,0.0,0.0,0.0,24.0,23.0,6,22,,,,,,,,,,,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,0,8,2006-12-02,1.43,2.08,,1,0,0,3,2,OT,6,7,1,1,1.0,1.0,0.0,0.0,23.0,39.0,22,24,,,,,,,,,,,1,0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,11,18,2006-12-02,1.42,2.12,,0,1,0,2,3,B,5,4,0,0,0.0,1.0,0.0,0.0,30.0,27.0,10,8,,,,,,,,,,,1,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,10,9,2006-12-02,1.55,1.84,,0,1,0,0,1,B,4,9,0,0,0.0,0.0,0.0,0.0,26.0,39.0,8,18,,,,,,,,,,,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-03,24,15,2006-12-02,1.4,2.18,,0,1,0,3,4,B,1,6,0,0,2.0,1.0,0.0,0.0,32.0,28.0,2,12,,,,,,,,,,,2,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-05,18,7,2006-12-04,1.4,2.16,,0,1,0,3,4,OT,8,8,0,0,1.0,1.0,1.0,0.0,36.0,33.0,16,16,,,,,,,,,,,1,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-05,9,0,2006-12-04,1.37,2.26,,1,0,0,3,1,B,5,8,0,0,0.0,1.0,0.0,0.0,25.0,36.0,10,16,,,,,,,,,,,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-05,8,19,2006-12-04,1.32,2.46,,0,1,0,3,4,PS,2,7,0,0,0.0,1.0,0.0,0.0,22.0,41.0,4,14,,,,,,,,,,,2,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2way,False
2006,2006-12-05,5,10,2006-12-04,1.43,2.09,,0,1,0,1,5,B,6,6,0,0,1.0,1.0,0.0,0.0,28.0,34.0,12,12,,,,,,,,,,,1,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-05,22,20,2006-12-04,1.38,2.25,,1,0,0,3,2,B,6,6,0,0,1.0,1.0,0.0,1.0,34.0,25.0,12,12,,,,,,,,,,,1,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-05,11,15,2006-12-04,1.63,1.71,,0,1,0,2,4,B,7,7,1,0,0.0,1.0,1.0,0.0,27.0,31.0,24,14,,,,,,,,,,,1,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-05,16,24,2006-12-04,1.47,1.99,,1,0,0,4,1,B,6,7,0,2,2.0,0.0,1.0,0.0,34.0,34.0,12,39,,,,,,,,,,,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-07,15,19,2006-12-06,1.21,3.07,,1,0,0,4,1,B,7,8,0,0,2.0,0.0,0.0,0.0,28.0,31.0,14,16,,,,,,,,,,,1,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-07,18,10,2006-12-06,1.32,2.47,,1,0,0,3,2,B,5,7,0,0,1.0,0.0,1.0,0.0,25.0,28.0,10,14,,,,,,,,,,,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-08,22,0,2006-12-07,1.25,2.81,,0,1,0,4,6,B,4,3,0,0,1.0,1.0,0.0,0.0,31.0,30.0,8,6,,,,,,,,,,,3,1,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-08,16,8,2006-12-07,1.32,2.45,,1,0,0,5,4,B,5,7,0,1,3.0,1.0,1.0,0.0,34.0,33.0,10,24,,,,,,,,,,,1,3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-08,5,11,2006-12-07,1.55,1.84,,1,0,0,2,1,B,9,9,0,0,0.0,0.0,0.0,0.0,45.0,27.0,18,18,,,,,,,,,,,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-08,24,9,2006-12-07,1.33,2.43,,0,1,0,2,3,PS,6,5,0,0,0.0,0.0,0.0,0.0,34.0,27.0,12,10,,,,,,,,,,,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-08,7,20,2006-12-07,1.5,1.93,,1,0,0,4,3,PS,4,5,0,0,0.0,0.0,0.0,0.0,34.0,28.0,8,10,,,,,,,,,,,0,0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-12-10,10,22,2006-12-09,1.69,1.65,,1,0,0,3,1,B,4,10,0,1,2.0,0.0,0.0,0.0,33.0,31.0,8,30,,,,,,,,,,,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-10,11,7,2006-12-09,1.5,1.93,,0,1,0,2,3,PS,5,8,0,0,1.0,0.0,0.0,0.0,24.0,31.0,10,16,,,,,,,,,,,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-10,0,16,2006-12-09,1.48,1.96,,0,1,0,2,3,PS,6,6,0,0,1.0,0.0,0.0,0.0,34.0,32.0,12,12,,,,,,,,,,,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-10,19,5,2006-12-09,1.31,2.49,,1,0,0,6,3,B,8,7,0,0,1.0,1.0,1.0,0.0,26.0,31.0,16,14,,,,,,,,,,,1,2,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-10,20,15,2006-12-09,1.47,2.0,,1,0,0,3,0,B,5,2,0,2,0.0,0.0,0.0,0.0,33.0,20.0,10,24,,,,,,,,,,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-10,8,9,2006-12-09,1.44,2.05,,0,1,0,2,3,B,3,9,0,2,2.0,0.0,0.0,0.0,23.0,39.0,6,43,,,,,,,,,,,1,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-10,24,18,2006-12-09,1.31,2.51,,1,0,0,3,1,B,4,6,0,0,1.0,0.0,0.0,0.0,35.0,28.0,8,12,,,,,,,,,,,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-12,5,24,2006-12-11,1.8,1.57,,1,0,0,3,2,PS,7,6,0,0,0.0,1.0,0.0,1.0,36.0,39.0,14,12,,,,,,,,,,,1,0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-12-12,11,20,2006-12-11,1.64,1.7,,1,0,0,3,2,PS,6,10,1,0,1.0,1.0,0.0,0.0,35.0,35.0,22,20,,,,,,,,,,,0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2way,False
2006,2006-12-12,19,16,2006-12-11,1.56,1.81,,1,0,0,4,3,B,6,3,0,0,1.0,1.0,0.0,0.0,34.0,25.0,12,6,,,,,,,,,,,1,2,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-12,15,8,2006-12-11,1.25,2.81,,0,1,0,3,4,OT,7,6,0,0,2.0,2.0,0.0,0.0,28.0,34.0,14,12,,,,,,,,,,,3,0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-12,7,10,2006-12-11,1.29,2.6,,1,0,0,4,1,B,3,9,0,1,2.0,1.0,0.0,0.0,19.0,23.0,6,28,,,,,,,,,,,2,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-12,18,0,2006-12-11,1.4,2.16,,1,0,0,4,1,B,10,9,0,0,1.0,0.0,2.0,0.0,33.0,31.0,20,18,,,,,,,,,,,1,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-14,9,16,2006-12-13,1.42,2.11,,0,1,0,5,6,B,7,6,0,0,2.0,1.0,0.0,0.0,26.0,25.0,14,12,,,,,,,,,,,1,2,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-15,24,7,2006-12-14,1.36,2.31,,1,0,0,3,2,B,7,10,0,1,1.0,0.0,0.0,1.0,27.0,30.0,14,30,,,,,,,,,,,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-15,18,19,2006-12-14,1.35,2.34,,1,0,0,3,2,B,4,4,1,0,1.0,1.0,0.0,0.0,30.0,22.0,18,8,,,,,,,,,,,1,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-15,8,22,2006-12-14,1.51,1.92,,0,1,0,3,4,OT,7,7,0,0,1.0,1.0,0.0,0.0,32.0,38.0,14,14,,,,,,,,,,,2,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-15,0,11,2006-12-14,1.37,2.27,,1,0,0,10,2,B,4,9,0,1,3.0,1.0,0.0,0.0,26.0,28.0,8,28,,,,,,,,,,,4,1,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-15,20,5,2006-12-14,1.18,3.38,,1,0,0,2,1,B,5,6,0,0,0.0,0.0,0.0,0.0,17.0,33.0,10,12,,,,,,,,,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-15,10,15,2006-12-14,1.7,1.64,,1,0,0,3,1,B,3,5,1,0,1.0,0.0,0.0,0.0,28.0,25.0,16,10,,,,,,,,,,,0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-17,15,9,2006-12-16,1.32,2.44,,0,1,0,2,3,OT,9,11,1,0,2.0,1.0,0.0,0.0,26.0,29.0,28,22,,,,,,,,,,,1,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-17,7,8,2006-12-16,1.34,2.36,,0,1,0,2,4,B,3,4,0,0,0.0,1.0,0.0,0.0,35.0,31.0,6,8,,,,,,,,,,,1,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-17,20,19,2006-12-16,1.25,2.82,,0,1,0,1,5,B,2,3,0,0,0.0,0.0,0.0,0.0,21.0,33.0,4,6,,,,,,,,,,,0,0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-17,16,10,2006-12-16,1.25,2.8,,0,1,0,3,4,PS,5,10,0,0,3.0,0.0,0.0,0.0,25.0,34.0,10,20,,,,,,,,,,,0,0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-17,5,0,2006-12-16,1.65,1.69,,1,0,0,4,0,B,5,5,0,0,1.0,0.0,1.0,0.0,28.0,40.0,10,10,,,,,,,,,,,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-17,11,24,2006-12-16,1.66,1.68,,0,1,0,0,2,B,6,3,0,0,0.0,0.0,0.0,0.0,29.0,27.0,12,6,,,,,,,,,,,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-17,22,18,2006-12-16,1.31,2.52,,1,0,0,7,1,B,8,12,0,3,4.0,0.0,0.0,0.0,20.0,31.0,16,69,,,,,,,,,,,2,0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-26,19,7,2006-12-25,1.43,2.09,,1,0,0,3,2,B,6,7,0,0,2.0,0.0,0.0,0.0,27.0,27.0,12,14,,,,,,,,,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-27,18,9,2006-12-26,1.47,1.99,,1,0,0,7,1,B,5,4,0,0,1.0,0.0,0.0,0.0,32.0,27.0,10,8,,,,,,,,,,,1,0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-27,0,15,2006-12-26,1.52,1.88,,0,1,0,1,3,B,5,6,0,2,0.0,1.0,0.0,0.0,30.0,30.0,10,32,,,,,,,,,,,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-27,8,5,2006-12-26,1.27,2.67,,0,1,0,3,4,OT,4,5,0,0,0.0,0.0,0.0,0.0,31.0,31.0,8,10,,,,,,,,,,,2,0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-27,24,20,2006-12-26,1.36,2.29,,1,0,0,3,2,B,5,11,2,1,2.0,1.0,0.0,0.0,38.0,37.0,35,32,,,,,,,,,,,1,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-27,22,16,2006-12-26,1.33,2.43,,1,0,0,6,4,B,5,5,0,1,0.0,1.0,0.0,0.0,26.0,34.0,10,20,,,,,,,,,,,2,2,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-27,10,11,2006-12-26,1.35,2.35,,0,1,0,3,5,B,12,8,1,0,2.0,2.0,1.0,1.0,23.0,39.0,34,16,,,,,,,,,,,1,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-31,18,8,2006-12-30,1.36,2.3,,1,0,0,3,2,B,8,8,2,0,1.0,1.0,0.0,0.0,22.0,20.0,36,16,,,,,,,,,,,2,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-31,20,0,2006-12-30,1.31,2.51,,1,0,0,4,3,PS,3,6,0,0,0.0,2.0,0.0,0.0,29.0,36.0,6,12,,,,,,,,,,,1,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2way,False
2006,2006-12-31,15,16,2006-12-30,1.34,2.37,,0,1,0,1,2,OT,7,11,0,1,0.0,0.0,0.0,0.0,25.0,35.0,14,32,,,,,,,,,,,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-31,24,10,2006-12-30,1.23,2.93,,1,0,0,7,2,B,4,6,0,0,1.0,2.0,0.0,0.0,31.0,25.0,8,12,,,,,,,,,,,5,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2006-12-31,5,22,2006-12-30,1.78,1.58,,0,1,0,3,4,OT,4,5,0,0,0.0,0.0,0.0,0.0,40.0,19.0,8,10,,,,,,,,,,,0,0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2way,False
2006,2006-12-31,7,9,2006-12-30,1.38,2.24,,0,1,0,3,4,B,5,9,0,0,2.0,1.0,0.0,0.0,21.0,21.0,10,18,,,,,,,,,,,1,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-02,22,15,2007-01-01,1.33,2.4,,1,0,0,2,1,PS,7,6,0,1,0.0,0.0,0.0,0.0,41.0,39.0,14,22,,,,,,,,,,,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2way,False
2006,2007-01-02,0,7,2007-01-01,1.44,2.07,,1,0,0,5,4,B,9,10,1,0,2.0,3.0,0.0,0.0,28.0,33.0,28,20,,,,,,,,,,,2,2,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-02,8,11,2007-01-01,1.31,2.49,,1,0,0,4,1,B,4,6,0,0,0.0,0.0,0.0,0.0,27.0,34.0,8,12,,,,,,,,,,,1,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-02,10,20,2007-01-01,1.61,1.74,,1,0,0,6,3,B,4,6,0,1,4.0,1.0,0.0,0.0,33.0,34.0,8,22,,,,,,,,,,,1,0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-02,18,16,2007-01-01,1.43,2.1,,1,0,0,3,1,B,5,4,0,0,0.0,1.0,0.0,0.0,32.0,16.0,10,8,,,,,,,,,,,0,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-02,9,5,2007-01-01,1.28,2.64,,1,0,0,4,2,B,5,8,0,1,1.0,1.0,0.0,0.0,27.0,35.0,10,26,,,,,,,,,,,2,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-03,5,16,2007-01-02,1.63,1.71,,0,1,0,2,3,B,2,5,0,0,2.0,0.0,0.0,0.0,38.0,20.0,4,10,,,,,,,,,,,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-04,20,8,2007-01-03,1.36,2.32,,1,0,0,4,3,OT,7,10,1,0,1.0,2.0,0.0,0.0,27.0,34.0,34,20,,,,,,,,,,,1,2,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2way,False
2006,2007-01-04,22,7,2007-01-03,1.25,2.84,,0,1,0,2,3,PS,3,10,1,0,1.0,0.0,0.0,0.0,22.0,32.0,16,20,,,,,,,,,,,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2way,False
2006,2007-01-04,11,9,2007-01-03,1.56,1.82,,0,1,0,2,3,OT,7,5,0,0,0.0,0.0,0.0,0.0,25.0,24.0,14,10,,,,,,,,,,,0,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2way,False
2006,2007-01-04,0,24,2007-01-03,1.58,1.79,,1,0,0,4,0,B,9,11,3,3,0.0,0.0,0.0,0.0,24.0,38.0,53,57,,,,,,,,,,,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-04,18,15,2007-01-03,1.43,2.08,,0,1,0,1,5,B,7,6,0,0,0.0,1.0,0.0,0.0,27.0,21.0,14,12,,,,,,,,,,,0,3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-07,15,7,2007-01-06,1.29,2.6,,1,0,0,4,2,B,2,0,0,0,0.0,0.0,0.0,0.0,26.0,30.0,4,0,,,,,,,,,,,0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-07,9,20,2007-01-06,1.42,2.12,,0,1,0,2,3,B,8,9,1,0,0.0,0.0,1.0,0.0,24.0,34.0,26,18,,,,,,,,,,,0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2006,2007-01-07,18,5,2007-01-06,1.25,2.78,,1,0,0,4,3,B,4,3,0,0,1.0,0.0,0.0,0.0,17.0,24.0,8,6,,,,,,,,,,,2,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
