Season,HID,AID,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
1999,10,15,2.05,1.92,4.15,0,1,0,0,4,0,6,3,0,0,0.0,2.0,0.0,0.0,33.0,16.0,12,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1999,18,19,1.4,3.18,5.12,1,0,0,4,2,0,7,9,1,1,2.0,0.0,0.0,0.0,19.0,32.0,28,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1999,0,20,1.67,2.4,4.28,0,1,0,0,5,0,3,3,0,1,0.0,0.0,0.0,0.0,23.0,27.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1999,9,23,1.83,2.2,4.03,0,1,0,2,3,1,7,9,0,0,1.0,1.0,0.0,1.0,12.0,44.0,14,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1999,24,5,1.45,3.08,4.71,1,0,0,10,0,0,5,10,0,1,5.0,0.0,1.0,0.0,18.0,43.0,10,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1999,22,8,1.44,3.09,4.73,1,0,0,3,2,0,6,4,0,0,1.0,0.0,0.0,0.0,45.0,32.0,12,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,25,16,1.46,2.99,4.67,1,0,0,2,1,1,4,9,0,0,1.0,0.0,0.0,0.0,29.0,52.0,8,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1999,15,9,1.17,5.49,6.37,1,0,0,4,1,0,6,8,0,1,4.0,1.0,0.0,0.0,23.0,22.0,12,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,23,18,2.01,1.95,4.18,0,1,0,2,4,0,4,7,0,0,0.0,0.0,0.0,0.0,23.0,34.0,8,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,20,24,1.54,2.68,4.6,1,0,0,4,3,0,8,6,0,1,1.0,2.0,0.0,0.0,42.0,27.0,16,32,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,19,22,1.41,3.2,4.96,1,0,0,5,0,0,6,8,0,0,1.0,0.0,0.0,0.0,25.0,43.0,12,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,5,25,1.84,2.17,4.09,1,0,0,1,0,0,4,5,0,0,0.0,0.0,0.0,0.0,43.0,25.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,8,16,1.57,2.65,4.37,0,1,0,3,4,1,6,4,1,1,1.0,2.0,0.0,0.0,33.0,38.0,16,37,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,3,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1999,10,0,1.53,2.79,4.43,1,0,0,3,2,0,6,5,0,1,1.0,1.0,0.0,0.0,33.0,37.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,18,10,1.24,4.48,5.84,0,1,0,1,3,0,4,6,0,1,0.0,0.0,0.0,0.0,25.0,33.0,8,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,9,20,2.13,1.9,3.94,1,0,0,4,1,0,11,9,0,0,1.0,1.0,0.0,0.0,20.0,24.0,22,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
1999,16,23,1.55,2.71,4.44,0,1,0,0,4,0,6,4,0,1,0.0,2.0,0.0,0.0,40.0,30.0,12,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1999,0,15,2.27,1.77,4.07,0,1,0,1,3,0,4,6,0,0,0.0,0.0,0.0,0.0,28.0,23.0,8,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,24,19,1.61,2.47,4.53,1,0,0,3,1,0,4,8,0,0,0.0,0.0,0.0,0.0,21.0,39.0,8,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,22,5,1.41,3.27,4.78,1,0,0,4,2,0,4,8,1,0,0.0,0.0,0.0,1.0,32.0,33.0,12,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1999,25,8,1.44,3.1,4.71,1,0,0,3,0,0,8,8,0,1,0.0,0.0,0.0,0.0,28.0,43.0,16,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,20,25,1.52,2.77,4.6,1,0,0,5,1,0,5,5,0,0,0.0,0.0,1.0,0.0,33.0,36.0,10,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1999,23,22,1.57,2.63,4.46,0,0,1,1,1,0,6,7,1,0,0.0,0.0,0.0,0.0,27.0,27.0,22,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,10,24,1.72,2.29,4.28,0,1,0,1,4,0,6,8,0,1,1.0,1.0,0.0,0.0,33.0,27.0,12,26,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,5,8,1.63,2.52,4.21,1,0,0,3,1,0,5,6,0,0,2.0,0.0,0.0,0.0,34.0,36.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1999,0,9,1.51,2.88,4.4,0,1,0,1,3,0,7,9,1,1,1.0,2.0,0.0,0.0,26.0,22.0,24,28,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,19,16,1.31,3.85,5.32,1,0,0,4,1,0,3,5,1,1,3.0,0.0,0.0,0.0,30.0,32.0,16,35,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,15,18,1.43,3.03,5.11,1,0,0,5,3,0,6,7,0,0,1.0,2.0,0.0,0.0,22.0,41.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1999,8,15,2.37,1.72,4.06,0,1,0,1,4,0,3,5,1,0,0.0,1.0,0.0,1.0,44.0,24.0,16,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1999,25,19,1.75,2.24,4.32,1,0,0,2,1,0,3,4,0,0,0.0,0.0,0.0,0.0,33.0,37.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,9,10,1.71,2.36,4.14,1,0,0,3,0,0,8,8,0,0,2.0,0.0,0.0,0.0,16.0,33.0,16,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,22,20,1.6,2.54,4.46,1,0,0,4,2,0,7,10,1,1,1.0,0.0,0.0,1.0,33.0,32.0,24,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,24,23,1.38,3.32,5.0,0,1,0,0,1,0,6,7,0,0,0.0,0.0,0.0,0.0,17.0,45.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,18,0,1.23,4.62,5.83,1,0,0,3,1,0,5,5,0,1,1.0,1.0,0.0,0.0,25.0,34.0,10,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,5,23,1.75,2.29,4.15,0,1,0,1,2,1,6,6,0,1,0.0,0.0,0.0,0.0,40.0,32.0,12,32,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1999,8,19,2.05,1.94,4.06,1,0,0,3,1,0,5,4,1,1,1.0,0.0,0.0,0.0,37.0,27.0,14,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,16,15,2.31,1.75,4.09,0,0,1,3,3,0,4,7,0,0,2.0,1.0,0.0,0.0,42.0,34.0,8,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,24,0,1.3,3.91,5.27,1,0,0,3,2,1,6,6,1,1,1.0,0.0,0.0,1.0,21.0,41.0,22,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1999,22,9,1.38,3.39,4.89,0,1,0,3,4,0,5,4,0,0,1.0,0.0,0.0,0.0,42.0,13.0,10,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1999,25,10,1.44,3.12,4.72,1,0,0,5,2,0,4,5,1,0,2.0,0.0,0.0,0.0,29.0,43.0,18,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,18,20,1.34,3.55,5.29,1,0,0,3,1,0,3,3,1,1,1.0,0.0,0.0,0.0,34.0,34.0,28,31,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,9,18,2.18,1.83,4.07,1,0,0,2,1,0,6,9,0,1,0.0,0.0,0.0,0.0,23.0,37.0,12,28,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,19,5,1.29,3.97,5.33,0,1,0,2,3,1,7,12,0,1,0.0,0.0,0.0,1.0,28.0,33.0,14,38,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
1999,23,25,1.56,2.65,4.5,0,1,0,0,1,1,7,8,0,0,0.0,1.0,0.0,0.0,30.0,31.0,14,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1999,20,16,1.4,3.29,4.85,0,1,0,1,3,0,5,5,1,1,0.0,0.0,0.0,0.0,25.0,42.0,28,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,15,24,1.31,3.68,5.49,1,0,0,4,1,0,7,9,0,0,1.0,0.0,0.0,0.0,24.0,33.0,14,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,0,22,1.83,2.18,4.09,0,1,0,1,2,1,8,5,0,0,1.0,0.0,0.0,0.0,30.0,25.0,16,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1999,10,8,1.57,2.67,4.33,1,0,0,4,3,1,8,4,1,1,1.0,1.0,0.0,0.0,30.0,35.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
1999,19,23,1.41,3.21,4.92,1,0,0,5,2,0,6,8,1,0,1.0,2.0,0.0,0.0,34.0,24.0,28,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,5,15,2.43,1.69,4.07,0,1,0,1,4,0,5,6,1,1,1.0,1.0,0.0,0.0,37.0,25.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,8,20,1.75,2.28,4.17,1,0,0,3,1,0,3,4,0,0,1.0,1.0,0.0,0.0,31.0,29.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,25,9,1.4,3.3,4.86,0,0,1,2,2,0,7,10,1,1,2.0,0.0,0.0,0.0,42.0,31.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1999,24,18,1.64,2.39,4.52,0,1,0,2,3,1,6,6,0,0,2.0,1.0,0.0,1.0,27.0,41.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1999,22,10,1.41,3.22,4.79,1,0,0,5,0,0,4,2,0,1,0.0,0.0,0.0,0.0,31.0,32.0,8,29,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,16,0,1.47,3.01,4.54,1,0,0,6,3,0,3,6,1,0,1.0,0.0,0.0,0.0,35.0,36.0,28,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,23,8,1.47,2.99,4.61,0,0,1,2,2,0,5,8,0,0,1.0,1.0,0.0,0.0,24.0,35.0,10,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,20,5,1.42,3.22,4.74,1,0,0,6,2,0,4,7,1,1,2.0,1.0,1.0,0.0,19.0,31.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
1999,10,16,1.66,2.43,4.21,1,0,0,7,2,0,7,7,0,0,3.0,1.0,0.0,0.0,31.0,23.0,14,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
1999,18,22,1.34,3.55,5.29,1,0,0,5,3,0,2,2,1,0,1.0,1.0,0.0,0.0,26.0,24.0,8,4,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,15,25,1.25,4.23,5.83,1,0,0,6,2,0,2,7,0,0,2.0,0.0,1.0,0.0,23.0,35.0,4,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1999,9,24,1.82,2.17,4.16,1,0,0,3,0,0,7,7,1,1,0.0,0.0,0.0,0.0,23.0,36.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,0,19,2.13,1.89,3.99,0,1,0,1,4,0,6,7,0,0,0.0,1.0,0.0,0.0,26.0,30.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,16,24,1.78,2.23,4.17,1,0,0,6,2,0,8,12,1,1,1.0,1.0,1.0,0.0,46.5,29.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1999,8,0,1.47,3.05,4.52,1,0,0,3,1,0,4,5,0,0,0.0,0.0,0.0,0.0,35.0,26.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,25,18,1.82,2.14,4.32,1,0,0,5,2,0,3,6,0,0,4.0,1.0,0.0,0.0,33.0,32.0,6,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,19,20,1.39,3.27,5.0,0,1,0,1,2,1,6,7,0,0,0.0,1.0,1.0,0.0,30.0,21.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1999,22,15,1.96,1.97,4.31,0,1,0,2,5,0,7,8,0,1,0.0,4.0,0.0,0.0,28.0,29.0,14,26,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1999,5,9,1.7,2.37,4.15,1,0,0,3,2,0,4,7,0,1,2.0,1.0,0.0,0.0,34.0,22.0,8,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,24,22,1.56,2.65,4.5,0,1,0,3,4,0,3,6,0,1,1.0,0.0,0.0,1.0,23.0,51.0,6,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,3,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1999,20,23,1.47,2.95,4.68,1,0,0,1,0,0,4,7,1,1,0.0,0.0,0.0,0.0,26.0,33.0,18,34,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,9,8,1.55,2.72,4.4,1,0,0,4,3,0,1,2,0,0,1.0,0.0,0.0,0.0,27.0,39.0,2,4,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,10,5,1.5,2.92,4.48,0,0,1,1,1,0,3,6,1,0,0.0,1.0,0.0,0.0,32.0,46.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,0,25,2.06,1.96,3.96,1,0,0,5,1,0,7,8,0,1,2.0,1.0,0.0,0.0,31.0,19.0,14,30,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1999,18,16,1.28,4.01,5.49,1,0,0,6,2,0,5,7,0,0,1.0,1.0,1.0,0.0,23.0,39.0,10,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1999,15,19,1.28,3.94,5.73,0,1,0,1,2,0,6,6,0,0,1.0,1.0,0.0,0.0,21.0,30.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,25,22,1.57,2.62,4.49,0,1,0,2,6,0,5,7,0,0,0.0,2.0,0.0,0.0,35.0,44.0,10,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,3,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1999,8,24,1.67,2.41,4.25,0,1,0,2,3,0,4,7,1,0,1.0,1.0,0.0,0.0,34.0,28.0,28,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,19,10,1.32,3.77,5.26,0,1,0,1,3,0,5,6,0,1,0.0,1.0,0.0,1.0,24.0,30.0,10,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,23,0,1.43,3.19,4.69,1,0,0,5,1,0,3,5,0,0,2.0,0.0,0.0,1.0,34.0,34.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1999,5,18,2.24,1.8,4.03,1,0,0,2,1,1,8,10,0,0,1.0,1.0,0.0,0.0,30.0,29.0,16,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1999,20,15,1.96,1.97,4.3,1,0,0,3,2,0,5,5,0,0,1.0,0.0,0.0,0.0,17.0,34.0,10,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,9,19,1.8,2.19,4.21,0,1,0,1,6,0,6,6,0,0,1.0,2.0,0.0,0.0,18.0,31.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,3,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,0,5,1.65,2.48,4.15,0,0,1,1,1,0,4,4,1,1,1.0,0.0,0.0,0.0,27.0,42.0,12,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,15,23,1.23,4.51,5.97,1,0,0,3,0,0,9,9,0,0,1.0,0.0,0.0,0.0,20.0,36.0,18,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,10,20,1.69,2.35,4.28,1,0,0,5,3,0,6,11,0,0,3.0,0.0,0.0,0.0,24.0,30.0,12,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1999,24,25,1.5,2.85,4.58,1,0,0,3,2,0,2,4,1,0,0.0,0.0,0.0,0.0,32.0,32.0,8,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,18,8,1.26,4.26,5.62,1,0,0,7,1,0,7,5,1,0,2.0,1.0,0.0,0.0,22.0,30.0,24,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1999,22,16,1.38,3.38,4.96,1,0,0,4,1,0,4,5,0,0,0.0,1.0,1.0,0.0,31.0,34.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1999,15,10,1.21,4.78,6.14,1,0,0,4,2,0,7,8,1,1,0.0,1.0,1.0,0.0,32.0,31.0,28,26,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
1999,23,9,1.47,3.01,4.62,1,0,0,3,2,0,4,7,0,1,1.0,1.0,0.0,1.0,28.0,26.0,8,39,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1999,20,0,1.34,3.67,5.03,1,0,0,5,2,0,7,7,1,1,2.0,1.0,0.0,0.0,36.0,31.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1999,5,24,1.77,2.25,4.15,1,0,0,2,1,0,5,6,0,0,1.0,1.0,0.0,0.0,38.0,36.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,8,22,1.9,2.08,4.1,1,0,0,1,0,0,6,9,0,1,0.0,0.0,0.0,0.0,29.0,37.0,12,28,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,16,25,1.63,2.5,4.29,0,1,0,1,2,0,9,12,1,1,0.0,0.0,0.0,1.0,26.0,43.0,28,34,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,19,18,1.58,2.54,4.66,1,0,0,3,2,0,8,7,0,0,1.0,1.0,0.0,0.0,32.0,30.0,16,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1999,24,20,1.59,2.57,4.46,1,0,0,5,2,0,5,6,0,0,1.0,1.0,0.0,0.0,23.0,32.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
